,Id,Name,Artist,Album,Year,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
134,4J4B9TrVrvQVS6GRPtaxrA,Keep the Faith,Michael Jackson,Dangerous,1991,0.751,0.646,1,-5.547,1,0.0484,0.556,0.0,0.0869,0.671,143.241
135,66mXHPRfAwbnNKnTCNpytj,Gone Too Soon,Michael Jackson,Dangerous,1991,0.268,0.186,11,-12.736,1,0.0338,0.89,0.00271,0.097,0.118,69.361
136,3u4RKvwDT3CKeYbjxqXEye,Dangerous,Michael Jackson,Dangerous,1991,0.943,0.708,10,-4.686,1,0.116,0.025,2.34e-05,0.0846,0.581,112.958
137,2gSNBigeWMVtY3QBIvPAEc,Bad - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091
138,76HKOVWqsEg26SECtmw7Rz,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472
139,5SpHSOne318K5q7EBYndT6,Speed Demon - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.789,0.748,6,-4.998,0,0.0521,0.000777,0.479,0.304,0.235,98.9
140,2WzQbiXKpmRNLWXbqo8Z7b,Liberian Girl - 2012 Remastered Version,Michael Jackson,Bad (Remastered),1987,0.749,0.546,8,-7.217,0,0.103,0.464,0.00191,0.126,0.454,105.232
141,3MayfpbIgeGye2ilwK3LII,Just Good Friends - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.859,0.934,11,-3.08,0,0.107,0.577,1.56e-05,0.627,0.762,118.888
142,2hBJgz4Ye9MkkmBbaDTTKx,Another Part of Me - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.78,0.868,10,-4.5,1,0.0705,0.11,7.67e-05,0.352,0.773,106.069
143,3c7Ctlw9MKlIQPxRH3fOTt,Man in the Mirror - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331
144,5DVK3a3p37V9cLjzNa32Xo,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,"Michael Jackson, Siedah Garrett",Bad (Remastered),1987,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139
145,0AcgKF7kbSoCkh3n7vlHwK,Dirty Diana - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.744,0.815,3,-4.013,1,0.0446,0.194,0.000263,0.303,0.347,131.39
146,5T7ywazdGIydr6JCW6t02j,Smooth Criminal - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193
147,6pJSulm9EBmsYGnp3uaEFl,Leave Me Alone - 2012 Remaster,Michael Jackson,Bad (Remastered),1987,0.85,0.957,4,-3.991,1,0.113,0.393,0.00292,0.0764,0.609,123.589
148,5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091
149,0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472
150,2w7VEWHtt8WW88Yt5H9ibZ,Speed Demon - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.789,0.748,6,-4.998,0,0.0521,0.000777,0.479,0.304,0.235,98.9
151,5OoRmdDfAiDztSwrhe7wuE,Liberian Girl - 2012 Remastered Version,Michael Jackson,Bad 25th Anniversary,1987,0.749,0.546,8,-7.217,0,0.103,0.464,0.00191,0.126,0.454,105.232
152,75Rv9SkGILm24kmhAYvjZg,Just Good Friends - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.859,0.934,11,-3.08,0,0.107,0.577,1.56e-05,0.627,0.762,118.888
153,21VCYxPZ8A2XpSNUyQCT3B,Another Part of Me - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.78,0.868,10,-4.5,1,0.0705,0.11,7.67e-05,0.352,0.773,106.069
154,1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331
155,2fytePz8UsbUr8n33QBEcm,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,"Michael Jackson, Siedah Garrett",Bad 25th Anniversary,1987,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139
156,3yBlJtq86wROQpHi1goEKT,Dirty Diana - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.744,0.815,3,-4.013,1,0.0446,0.194,0.000263,0.303,0.347,131.39
157,2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193
158,2jQfozDpitT8lVEYoOjmeR,Leave Me Alone - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,1987,0.85,0.957,4,-3.991,1,0.113,0.393,0.00292,0.0764,0.609,123.589
159,4DdtaYlJk11wRpRC6eMhHa,Don't Be Messin' 'Round,Michael Jackson,Bad 25th Anniversary,1987,0.931,0.737,11,-7.975,1,0.0443,0.0568,0.0155,0.0431,0.973,120.929
160,4E4uk2y03wLssBIOjQSUoG,I'm So Blue,Michael Jackson,Bad 25th Anniversary,1987,0.799,0.391,9,-9.724,1,0.0389,0.222,9.98e-05,0.218,0.607,94.189
161,3YkgiRmt9aNzfxXgcij7eY,Song Groove (a.k.a. Abortion Papers),Michael Jackson,Bad 25th Anniversary,1987,0.922,0.922,1,-3.464,1,0.0488,0.266,0.18,0.0437,0.963,133.208
162,1NeR1aXj5JBFYcDVvMqQpO,Free,Michael Jackson,Bad 25th Anniversary,1987,0.842,0.529,10,-6.48,1,0.0307,0.215,4.68e-06,0.0723,0.584,121.001
163,4xrw5lHtYDYHIFj96Tse7O,Price of Fame,Michael Jackson,Bad 25th Anniversary,1987,0.862,0.719,7,-4.281,0,0.0436,0.157,0.000124,0.0956,0.906,122.881
164,3d9E8xXtuKmqNNxA1YW5ax,Al Capone,Michael Jackson,Bad 25th Anniversary,1987,0.794,0.889,11,-3.696,0,0.0569,0.0678,0.151,0.0686,0.951,112.279
165,0zZRYdXy3STXl8o847K5By,Streetwalker,Michael Jackson,Bad 25th Anniversary,1987,0.939,0.749,7,-4.56,1,0.0464,0.216,0.00618,0.29,0.943,117.675
166,0oleopAuBlxuq7fcFl9Ap8,Fly Away,Michael Jackson,Bad 25th Anniversary,1987,0.763,0.564,8,-7.63,1,0.0293,0.102,0.0,0.0415,0.525,110.906
167,2O9llQaI7q6FPY2afs9k8R,Todo Mi Amor Eres Tu (I Just Can't Stop Loving You),Michael Jackson,Bad 25th Anniversary,1987,0.386,0.496,5,-7.203,1,0.0643,0.669,0.0,0.0649,0.3,199.995
168,6KYO3lxxVzKdb4zcyEgkaS,Je Ne Veux Pas La Fin De Nous (I Just Can't Stop Loving You) - French Version,Michael Jackson,Bad 25th Anniversary,1987,0.65,0.508,5,-7.993,1,0.0339,0.601,0.0,0.0828,0.222,100.149
169,7lVHsLX1Tgy0UqQFk8NsCO,Bad (feat. Pitbull),"Michael Jackson, Pitbull, Afrojack",Bad 25th Anniversary,1987,0.779,0.909,7,-4.558,0,0.0885,0.0338,0.0388,0.605,0.605,127.976
170,38EeKmUjNEF1KA4KfcEB0v,Speed Demon (Remix by Nero),"Michael Jackson, Nero",Bad 25th Anniversary,1987,0.582,0.864,2,-5.361,1,0.0438,0.000309,0.54,0.334,0.064,102.971
171,5yWui9wtvNkbbKNcYc5fJG,Bad - Remix By AfroJack-Club Mix,"Michael Jackson, Afrojack",Bad 25th Anniversary,1987,0.799,0.767,7,-5.375,0,0.116,0.0278,0.807,0.203,0.538,127.986
172,1hu2s7qkm5bo03eODpRQO3,Wanna Be Startin' Somethin',Michael Jackson,Thriller,1982,0.842,0.872,9,-8.234,1,0.0455,0.0259,0.419,0.0573,0.906,122.111
173,6XYbMGvtl6tlPoGWaiH7EY,Baby Be Mine,Michael Jackson,Thriller,1982,0.843,0.483,11,-10.288,0,0.095,0.0848,7.63e-06,0.0741,0.665,109.588
174,4IT6vDuKprKl6jyVndlY8V,The Girl Is Mine (with Paul McCartney),"Michael Jackson, Paul McCartney",Thriller,1982,0.681,0.527,9,-10.422,1,0.0561,0.225,0.0,0.0989,0.707,81.425
175,2LlQb7Uoj1kKyGhlkBf9aC,Thriller,Michael Jackson,Thriller,1982,0.771,0.687,11,-9.814,1,0.0693,0.0318,0.000225,0.89,0.783,118.392
176,3BovdzfaX4jb5KFQwoPfAw,Beat It,Michael Jackson,Thriller,1982,0.776,0.711,3,-9.03,0,0.0473,0.0242,0.000353,0.234,0.901,138.728
177,7J1uxwnxfQLu4APicE5Rnj,Billie Jean,Michael Jackson,Thriller,1982,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002
178,4cgjA7B4fJBHyB9Ya2bu0t,Human Nature,Michael Jackson,Thriller,1982,0.628,0.409,2,-14.348,1,0.0306,0.498,0.00565,0.29,0.755,93.005
179,1CgmY8fVN7kstVDZmsdM5k,P.Y.T. (Pretty Young Thing),Michael Jackson,Thriller,1982,0.894,0.67,11,-9.406,0,0.0474,0.172,0.000363,0.0691,0.961,127.209
180,07L1pzoVerhRSSaDGZHrKy,The Lady in My Life,Michael Jackson,Thriller,1982,0.662,0.344,9,-13.93,0,0.0487,0.369,0.000109,0.0589,0.436,146.016
181,2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.846,0.922,6,-4.206,0,0.0438,0.0219,0.355,0.0623,0.899,122.195
182,3bMveJpCPytU79V5A61Bb7,Baby Be Mine,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.829,0.663,11,-4.61,0,0.0794,0.167,1.68e-05,0.109,0.668,109.652
183,1diEQsD8PJC9hXB5Gpfgtn,The Girl Is Mine (with Paul McCartney),"Michael Jackson, Paul McCartney",Thriller 25 Super Deluxe Edition,1982,0.671,0.636,9,-6.673,1,0.0558,0.269,4.09e-06,0.18,0.651,81.477
184,3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458
185,1OOtq8tRnDM8kG2gqUPjAj,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858
186,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046
187,35lAjvsvS9k9HHuP1fjDT8,Human Nature,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.624,0.512,2,-10.041,1,0.0297,0.541,0.00478,0.26,0.685,93.059
188,5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.888,0.815,11,-4.909,0,0.0404,0.23,0.000424,0.127,0.961,127.273
189,4OpwADjlTmeRSWHkUrGXpz,The Lady in My Life,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.65,0.503,9,-7.857,0,0.0407,0.318,2.12e-05,0.058,0.521,73.073
190,1G3EVrzpUJHM3p1rVXdWPc,"Vincent Price Excerpt From ""Thriller"" Voice-Over Session - Thriller 25th Anniversary Voice-Over Session",Vincent Price,Thriller 25 Super Deluxe Edition,1982,0.669,0.914,6,-15.762,1,0.938,0.619,6.18e-05,0.951,0.0554,149.04
191,3P5LP0QEswwTGJSlESoeB5,The Girl Is Mine 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix,"Michael Jackson, will.i.am",Thriller 25 Super Deluxe Edition,1982,0.77,0.747,1,-6.626,1,0.135,0.0443,0.0,0.0864,0.926,96.001
192,4tYeov7pG1Hk1xaRP94Io5,P.Y.T. (Pretty Young Thing) 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix feat. willi.i.am,"Michael Jackson, will.i.am",Thriller 25 Super Deluxe Edition,1982,0.827,0.805,1,-7.042,1,0.0914,0.0216,2.27e-05,0.195,0.674,109.348
193,15A3uqmUTxJ1KJGfAdiywb,Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix,"Michael Jackson, Akon, Mark ""Exit"" Goodchild",Thriller 25 Super Deluxe Edition,1982,0.82,0.952,5,-4.778,1,0.0723,0.117,0.000258,0.106,0.36,121.949
194,4WOd40p1zhy3cWL0Eh4yAy,Beat It 2008 (with Fergie) - Thriller 25th Anniversary Remix feat. Fergie,"Michael Jackson, Fergie, will.i.am",Thriller 25 Super Deluxe Edition,1982,0.829,0.683,10,-6.037,0,0.0576,0.00597,0.0,0.185,0.633,138.013
195,17bgTUPOnLLVavmeS2Pc0B,Billie Jean 2008 Kanye West Mix (feat. Kanye West) - Thriller 25th Anniversary Remix,"Michael Jackson, Kanye West",Thriller 25 Super Deluxe Edition,1982,0.713,0.822,1,-6.631,1,0.0346,0.00948,0.000781,0.223,0.257,101.986
196,4NYi8J4w2AuI9qyv5bY2Nt,For All Time,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.651,0.493,0,-8.581,1,0.041,0.291,0.0,0.0872,0.496,84.966
197,3Xq33ThZ4gEje8gdVm85Ve,Voice-Over Intro Quincy Jones Interview #1 / Quincy Jones Interview #1,Quincy Jones,Thriller 25 Super Deluxe Edition,1982,0.723,0.321,9,-14.935,0,0.897,0.983,0.0,0.486,0.608,116.78
198,2CxNfpTOTaThbGNGTmQ9Xg,Someone in the Dark,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.231,0.273,0,-11.584,1,0.031,0.748,1.72e-05,0.145,0.118,101.984
199,5hYxcTFDceQRd9jQKn6N6T,Voice-Over Intro Quincy Jones Interview #2/Quincy Jones Interview #2 / Voice-Over Intro Billie Jean (Demo),Quincy Jones,Thriller 25 Super Deluxe Edition,1982,0.683,0.329,11,-15.209,0,0.953,0.981,0.0,0.335,0.63,85.062
200,0FsyTSZ4Ghi1SpKJvJfJnZ,Billie Jean (Home Demo from 1981),Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.953,0.441,6,-8.462,0,0.0434,0.0681,0.000111,0.0635,0.52,114.979
201,08T3XRWA3rTjOAu682I80g,Quincy Jones Interview #3,Quincy Jones,Thriller 25 Super Deluxe Edition,1982,0.675,0.268,9,-17.569,0,0.933,0.986,0.0,0.219,0.492,96.876
202,443n9T3L7lbvnwtwtkC7vl,Voice-Over Intro Rod Temperton Interview #1 / Rod Temperton Interview #1,Rod Temperton,Thriller 25 Super Deluxe Edition,1982,0.735,0.256,6,-14.822,1,0.925,0.439,0.0,0.423,0.641,71.944
203,56omgpLsxvyalOj6o1HWDP,Quincy Jones Interview #4,Quincy Jones,Thriller 25 Super Deluxe Edition,1982,0.652,0.311,0,-16.512,1,0.926,0.984,1.05e-06,0.223,0.567,81.659
204,51PXL2lCvWSN41KhOcVdBE,Voice-Over Intro / Voice-Over Session from Thriller,"Michael Jackson, Rod Temperton, Vincent Price",Thriller 25 Super Deluxe Edition,1982,0.528,0.453,1,-18.484,1,0.96,0.279,0.0,0.593,0.436,75.676
205,1xU5NiN3ZKUa3J3S93aYd5,Voice-Over Intro Rod Temperton Interview #2 / Rod Temperton Interview #2,Rod Temperton,Thriller 25 Super Deluxe Edition,1982,0.619,0.227,10,-17.923,0,0.95,0.718,0.0,0.624,0.647,181.398
206,5UkQojZQHZntZHe2WoLo0n,Quincy Jones Interview #5,Quincy Jones,Thriller 25 Super Deluxe Edition,1982,0.721,0.244,11,-17.839,0,0.919,0.987,3.7e-06,0.462,0.588,107.009
207,6MCFKOiRbDppSzOFKvHlnk,Carousel,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.726,0.611,2,-7.507,0,0.113,0.282,0.0,0.264,0.555,159.228
208,5jT0aOxgDOfW8naiT2YegG,Voice-Over Intro Quincy Jones Interview #6 / Quincy Jones Interview #6,Quincy Jones,Thriller 25 Super Deluxe Edition,1982,0.756,0.308,11,-13.703,0,0.931,0.981,3.74e-06,0.321,0.75,97.155
209,6m9V5QOltZ8At8vIAayTnq,Billie Jean - Underground Mix,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.808,0.816,4,-5.963,1,0.0506,3.75e-05,0.876,0.0285,0.605,118.959
210,3yYt5HIf99u6lsinB95Ku8,Thriller - Instrumental,Michael Jackson,Thriller 25 Super Deluxe Edition,1982,0.744,0.852,11,-5.306,1,0.0445,0.0222,0.0891,0.94,0.75,118.126
211,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,1979,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881
212,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,Off the Wall,1979,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031
213,6BdiFsPMPkSEEO4fFXFVWX,Workin' Day and Night,Michael Jackson,Off the Wall,1979,0.907,0.875,7,-11.001,1,0.0635,0.0461,0.00349,0.13,0.865,129.797
214,78XG7U0UueeC86XpzF9O7f,Get on the Floor,Michael Jackson,Off the Wall,1979,0.809,0.892,0,-11.443,1,0.0437,0.0629,0.344,0.0334,0.89,124.435
215,3zYpRGnnoegSpt3SguSo3W,Off the Wall,Michael Jackson,Off the Wall,1979,0.827,0.595,3,-13.909,0,0.0565,0.182,0.0,0.0785,0.921,118.741
216,1nCV2d1RAch7t2kRmwet5N,Girlfriend,Michael Jackson,Off the Wall,1979,0.883,0.4,6,-14.882,0,0.0498,0.4,1.33e-05,0.0756,0.905,102.767
217,6NGsHLZYGVAkXTFr75WWnn,She's Out of My Life - Single Version,Michael Jackson,Off the Wall,1979,0.293,0.0348,4,-23.92,1,0.0414,0.962,0.000212,0.105,0.101,130.959
218,1HibhNhwk2tljwC4BGGLXV,I Can't Help It,Michael Jackson,Off the Wall,1979,0.684,0.394,5,-19.075,0,0.0908,0.704,5.76e-06,0.178,0.429,100.068
219,0CeE7kE8zAnfKIVpdmOaJl,It's the Falling in Love,Michael Jackson,Off the Wall,1979,0.794,0.551,0,-14.607,1,0.0498,0.206,1.01e-05,0.289,0.91,105.547
220,6aCs8gCrp4yrwvw7ylhau2,Burn This Disco Out,Michael Jackson,Off the Wall,1979,0.847,0.709,1,-11.343,1,0.0335,0.213,0.000252,0.0473,0.961,116.458
221,271PfBUXOXoQCcBgvxTqSF,We're Almost There,Michael Jackson,Forever Michael,1975,0.569,0.673,11,-12.955,1,0.0638,0.0851,2.91e-06,0.647,0.803,93.575
222,5c52g1CsyGTVaBktoGz5Rm,Take Me Back,Michael Jackson,Forever Michael,1975,0.682,0.643,8,-13.87,1,0.0342,0.296,0.00225,0.328,0.856,99.702
223,77fMGCDb1e3KEd060YEpyS,One Day In Your Life,Michael Jackson,Forever Michael,1975,0.307,0.354,4,-15.855,1,0.0323,0.627,0.0102,0.21,0.239,81.562
224,1bsCacKN3Tvfjkfs93ITtU,Cinderella Stay Awhile,Michael Jackson,Forever Michael,1975,0.702,0.434,7,-14.962,1,0.0464,0.361,0.000417,0.294,0.785,130.06
225,0q7poNbClOWHtByN3r46Bg,We've Got Forever,Michael Jackson,Forever Michael,1975,0.453,0.614,10,-14.469,1,0.0874,0.418,0.00155,0.256,0.657,174.165
226,12ce8QZpW9GdN5rf0H8JlX,Just A Little Bit Of You,Michael Jackson,Forever Michael,1975,0.758,0.604,8,-12.52,1,0.0366,0.485,0.0,0.469,0.95,110.252
227,0kUnnH86ePmljZHy1M5xVJ,You Are There,Michael Jackson,Forever Michael,1975,0.283,0.403,4,-13.743,1,0.0521,0.555,0.000388,0.116,0.397,86.658
228,7a0Q6pUkNU0yWkrbtH9QSJ,Dapper Dan,Michael Jackson,Forever Michael,1975,0.61,0.485,10,-14.63,0,0.0782,0.0575,2.5e-06,0.31,0.894,161.248
229,40UXqzsBkb00iKGgjyfp1R,Dear Michael,Michael Jackson,Forever Michael,1975,0.573,0.422,3,-14.258,1,0.033,0.325,0.000166,0.453,0.726,142.65
230,5w0ciGczZwOg18acVyOqiW,I'll Come Home To You,Michael Jackson,Forever Michael,1975,0.429,0.444,4,-15.436,0,0.0446,0.307,5.32e-06,0.347,0.456,99.885
231,5kazs4V71SpcTVUTcorIyJ,We're Almost There,Michael Jackson,"Forever, Michael",1975,0.573,0.853,11,-9.047,1,0.071,0.0989,0.0,0.299,0.776,93.524
232,7MkLxkbdYmH31jvfF4EKcM,Take Me Back,Michael Jackson,"Forever, Michael",1975,0.653,0.729,8,-9.99,1,0.0366,0.497,0.000682,0.273,0.772,99.629
233,7vtaQNW7QHtQsLeshQlm3D,One Day In Your Life,Michael Jackson,"Forever, Michael",1975,0.294,0.483,4,-11.674,1,0.031,0.506,0.0185,0.128,0.174,79.946
234,0TlpbHiPR7XohVbxWR6UN4,Cinderella Stay Awhile,Michael Jackson,"Forever, Michael",1975,0.694,0.554,7,-11.292,1,0.0343,0.157,0.000295,0.16,0.825,129.977
235,3RIFkp2Q4GSi0VdGJTLWUP,We've Got Forever,Michael Jackson,"Forever, Michael",1975,0.457,0.697,10,-11.566,1,0.0829,0.155,0.000124,0.128,0.566,174.165
236,5u4kX7qmMLc4qN8xfr0pT9,Just A Little Bit Of You,Michael Jackson,"Forever, Michael",1975,0.735,0.673,8,-9.703,1,0.0343,0.57,0.0,0.0887,0.919,110.15
237,36DLONTcnfObcVEytGjymm,You Are There,Michael Jackson,"Forever, Michael",1975,0.302,0.491,4,-8.352,1,0.0327,0.295,7.83e-05,0.105,0.257,89.145
238,7xSCBsSlvGhMvJa5MtKLVU,Dapper Dan,Michael Jackson,"Forever, Michael",1975,0.623,0.634,10,-9.257,0,0.0692,0.0142,0.0,0.28,0.827,161.206
239,2cpYpgS7V9z1uoTBA8FOhQ,Dear Michael,Michael Jackson,"Forever, Michael",1975,0.549,0.604,3,-8.421,1,0.0319,0.273,3.89e-06,0.168,0.639,143.206
240,3QAw8W7F2jSMjsJGAXvNCP,I'll Come Home To You,Michael Jackson,"Forever, Michael",1975,0.45,0.659,4,-10.021,1,0.0403,0.262,1.38e-05,0.216,0.462,99.833
241,5hh4TaBholcmnlTkxjwrPU,Rockin' Robin,Michael Jackson,Music And Me,1973,0.626,0.655,10,-10.773,1,0.117,0.293,3.75e-05,0.299,0.965,173.182
242,1TtJpDJyH3zG8a4clvmE0y,Johnny Raven,Michael Jackson,Music And Me,1973,0.669,0.694,10,-9.701,1,0.03,0.336,0.000383,0.107,0.887,111.784
243,3bQlYstOpOSpreMTjGF6LG,Shoo-Be-Doo-Be-Doo-Da-Day,Michael Jackson,Music And Me,1973,0.679,0.812,8,-10.443,1,0.0477,0.241,1.53e-06,0.0792,0.956,130.741
244,2gMVqcXKepcQYVtLeXJnza,"Happy (Love Theme From ""Lady Sings The Blues"")",Michael Jackson,Music And Me,1973,0.344,0.444,9,-11.637,1,0.033,0.359,0.000631,0.314,0.503,168.924
245,3pR7SJxpOYyiDjk93mh0EU,Too Young,Michael Jackson,Music And Me,1973,0.282,0.178,10,-15.319,1,0.0326,0.565,0.0359,0.137,0.153,114.549
246,2uBW5W21vSJUBZg56Ckm8v,Up Again,Michael Jackson,Music And Me,1973,0.618,0.46,5,-11.946,0,0.034,0.342,8.72e-05,0.446,0.63,156.0
247,4WAKzRq8rsI1JpiRFtyrVq,With A Child's Heart,Michael Jackson,Music And Me,1973,0.52,0.323,0,-14.835,0,0.038,0.721,0.0144,0.582,0.34,151.409
248,5gjQWMRF1SOZTLpukjyRNj,Ain't No Sunshine,Michael Jackson,Music And Me,1973,0.523,0.561,5,-12.032,0,0.0638,0.0746,6.71e-05,0.148,0.786,152.275
249,3DT51XFSIIcYk3XYSudFgr,Euphoria,Michael Jackson,Music And Me,1973,0.479,0.768,9,-10.133,0,0.102,0.0911,0.000279,0.118,0.952,152.116
250,7ppJWU4E0hgPEb4u0utjjq,Morning Glow,Michael Jackson,Music And Me,1973,0.609,0.481,8,-10.96,1,0.0246,0.191,0.000124,0.072,0.774,101.098
251,4eGFVWKqorLMes0H6cU1jc,Music And Me,Michael Jackson,Music And Me,1973,0.327,0.261,4,-13.057,1,0.0285,0.73,8.18e-05,0.117,0.266,147.93
252,1w5OW4WbLd6bMGFXy6W8le,All The Things You Are,Michael Jackson,Music And Me,1973,0.529,0.739,5,-10.434,0,0.0408,0.203,0.00693,0.183,0.717,138.55
253,3tkfk0S4t3t2fCi2zmwot4,Cinderella Stay Awhile,Michael Jackson,Music And Me,1973,0.716,0.479,7,-13.574,1,0.061,0.395,0.00238,0.346,0.766,130.485
254,03RIjKsE4DUbZgKJxHyn4n,We've Got Forever,Michael Jackson,Music And Me,1973,0.429,0.637,10,-13.197,1,0.111,0.52,0.0732,0.16,0.648,175.049
255,7yZz6M4lcjgpXAJYFwPKSx,Forever / I Still Miss Someone,"Kris Kristofferson, Willie Nelson",Johnny Cash: Forever Words Expanded,2020,0.432,0.207,0,-15.169,1,0.0825,0.788,0.667,0.163,0.593,172.911
256,0mwN13r4r5qPVS2uNtXSJW,To June This Morning,"Ruston Kelly, Kacey Musgraves",Johnny Cash: Forever Words Expanded,2020,0.405,0.104,4,-11.414,1,0.0326,0.933,0.0,0.131,0.315,178.481
257,5T3lbm0CAuEf0XrcVhoJi6,Gold All Over the Ground,Brad Paisley,Johnny Cash: Forever Words Expanded,2020,0.346,0.465,4,-9.49,1,0.0314,0.294,0.000112,0.11,0.356,77.555
258,5X3gkELk53WchdbJEo8EMU,You Never Knew My Mind,Chris Cornell,Johnny Cash: Forever Words Expanded,2020,0.457,0.387,6,-9.14,1,0.0279,0.274,0.0,0.109,0.284,121.34
259,3lW49v2Hc6HdK56VAlP2Hh,The Captain's Daughter,Alison Krauss & Union Station,Johnny Cash: Forever Words Expanded,2020,0.507,0.354,1,-10.497,1,0.0325,0.824,0.00189,0.147,0.371,82.606
260,6w1087sy2oUPeXB8CPvvLG,Jellico Coal Man,T Bone Burnett,Johnny Cash: Forever Words Expanded,2020,0.451,0.654,9,-6.21,1,0.0283,0.138,0.000672,0.14,0.612,79.214
261,24rYbAfsSJeo2IAyo3urcY,The Walking Wounded,Rosanne Cash,Johnny Cash: Forever Words Expanded,2020,0.499,0.25,1,-12.19,0,0.0411,0.875,2.43e-05,0.0988,0.196,98.938
262,5LHuYXhuCWF7z9NkAccwhb,Them Double Blues,John Mellencamp,Johnny Cash: Forever Words Expanded,2020,0.453,0.731,0,-7.109,1,0.0352,0.297,0.000439,0.288,0.865,188.161
263,6wqPzlb178LHmSdZ120cVB,Body On Body,Jewel,Johnny Cash: Forever Words Expanded,2020,0.514,0.44,4,-9.805,0,0.0279,0.776,0.00321,0.0902,0.25,140.19
264,6o6bKL9sNKpl4hFtrF1WEw,I'll Still Love You,Elvis Costello,Johnny Cash: Forever Words Expanded,2020,0.363,0.205,10,-12.073,1,0.0333,0.841,0.0179,0.113,0.194,115.59
